id,text,subc
49515,user shit like this is why do not follow user who me just stating basic facts totally not diverting from the actual point just stating fact you re phony,0
48035,user user user please stick to bakersfield issues and resign from house leadership you are illiterate in economics and the constitution and take too many bribes for user,0
48544,user he is right though you do have whiff,0
73006,user have to go over saturday to have dinner no it the annual close the pool for the season not then big ass round above grounds they have huge in ground pool know that coming while gore here and don mind at all lol funny shit,0
82522,user you were on the same stage as farrakhan you total hypocrite you are pathetic,0
29024,user how dare you tell me what antifa is doing is right they are not fighting facism they are fighting for their own stupid cause they are further from fixing facism than the republicans themselves,0
49032,user user an accusation is not enough we are fortunate to live in country where you are innocent until proven guilty,0
55827,user by which point the fuckingclass was nearly over lol,0
87555,presumably you think liberals are as trivial as women and their complaining you wonder why dr ford does not want to surrender herself to such harrowing experience before you all user user user user user user user,0
42557,user user user he is big lump of agree,0
97612,user user the timing is too convenient she is paid liar,0
82582,user uhhh no sadam gassed the shit out of the kurds sp,0
79688,user as usual seemingly and supposed smart feminist thinks she has made sense yen yen yen yen yen yen alone you just told me rn you are also dealing with another person have you considered maybe you are the toxic one,0
26346,user never had let fuck it up,0
40756,user was definitely drunk as shit,0
10507,user user user user lmao you are still butt hurt that your loser hitlary lost love it see you at the polls in bucky,0
81242,user user user user theresa may isn nice,0
27002,user no better or worse than your darling brat antifa bashing people head in love to see the mug shots they look like meth heads,0
50878,user you are an asshole,0
16251,user he should leak that shit anyways lol,0
28150,user user what dos this have to do with the nra california has lot and lots of worthless gun control laws already gun control does not work because crazy people don obey the law,0
23560,user poor godless liberals,0
45485,user had man tell me their body count was but refused to be with woman who had more than what the fuck,0
93402,user so you realize what fool you are making of yourself with your weird obsession over maybe do some research spouting off nonsense,0
97658,user user user liberals today very different from classical liberals liberals today have gone so far left they marxists you re burying your head in the sand if you think neo amp classical libs are the same trump is so authoritarian people can say what they want about him amp not be killed,0
90460,user user she is in witness protection wish this cow had mobile phone so she could call other cows and share her escape,0
46544,user need more ladies to spread out their pussy on cam,0
57446,user wow you really think this works am going to tell my wife she is going to hell lol,0
94913,user antifa democrats are gonna pay so yuge in november it will be the final nail in the coffin you are fruitcake trust funded fakenews journalism,0
88710,user good bitch the hood missed you crazy thing is just was saying how em smoke out by your house used to be lit everyday,0
90308,user bitch just posted about that kdksksks hope you get better soon,0
23969,user this girl lied about her upbringing and every time she opens her mouth it shows how foolish she is yet she is still superstar for the left,0
56689,user user user know who she is but ve never seen her watch benfica games this takes shit to new level,0
40471,more than likely she forgot because her mental capacity is dropping each and everyday this woman is not fit to serve any longer just like she said trump was not remember she is part of the problems and not solution at all maga,0
92684,user if your democrat and you love this great country how can you standby and watch as the liberal arm of your democratic party tries to destroy everything we love about our country no actually and for everyone,0
28679,user shameful is spending over million to get kavanaugh installed gun control is not his pot of tea,0
49383,user sis mandys no nose havin ass from the grim adventures of billy and mandy can smell that shit wheeew,0
12987,user tells us she is an unserious attention seeker user user user,0
35308,user hahahahahaha said the idiot user who handed over billions to the iranians in what was likely the worst deal in the history of us foreign policy you are the poster child for someone not qualified to do job,0
67852,user user user okay violent liberal antifa with your kkk hoods beating up strangers you know nothing about,0
59633,user ask the liberals who have seemingly forgotten that you re war criminal,0
59895,user at least brennan is smart enough to recognize that trump is lion he not smart enough to know that he can not hurt trump hurting trump is what that idiot fantasies about,0
54691,user user would name my dogs breed but have no fucking clue what he is,0
40324,user bird ass,0
46033,user am so weak she really beat her ass,0
95262,user great gun control takes concentration and steady hand way to go girl,0
89043,you would never guess that this employee plays covet fashion game on her ipad in her free time she has strange phobia of dogs she is amazingly weird she can jump over her foot while it is in,0
13324,user go back to canada you freak,0
80698,user he just doesn fit the team now agholor should stay in the slot because that where he is successful jmatt is not an outside threat,0
32717,user if only he were the craziest mf out there sadly he is not there are far worse examples of good christians,0
92319,user he is not working for texas he is paid by the soros cartel not fond of cruz but beto is dangerous person just another dnc sheeple,0
59657,user want to kiss your ass,0
36226,user user hope since he not smarter than th grader maybe she is,0
49622,agree with trump on this surprised to see so many liberals talk about how cute he was sneaking candy at war criminal funeral,0
54050,calls trump supporters dregs of society organized coup in his son steals from ukrainian people as they leave their country in search of jobs user user user,0
34017,user destroying me excuse me beat you all the time why you bullshitting that also love you more,0
31196,user shes so old that shes been pushing gun control since the lincoln assassination,0
15817,user delusional idiot and the traitor,0
84077,user ur head bout big as shit,0
48370,user blame trump for the weather and the corruption that existed for decades in pr what an ass typical democratic,0
48479,user user that nigga snitched and added spice on top of his snitching,0
40746,user user user user ben is terrible person that probably raped some people he is vial human being in my book has nothing to do with his on the field play don like him personally,0
33232,user an idiot where the fuck do they get these people,0
33670,user start by not tweeting pussy ass shit,0
94425,user do not believe erick erickson exists do believe he is democrat pr firm creating republican persona to have it say idiotic things to discredit conservatives,0
86725,user user user do not know who he is and do not really care some rich dude that probably hates our president and our country,0
26435,user user user teach my grown sons theres winners and losers see serena temper tantrums she is democrat lol,0
47741,user as well he should these people are the dregs of society not the president supporters at least we did not try to stage coup etat,0
91440,user user user user user so tell me all about why you are simply rudeand racist was it your mother,0
93601,user user user am sure he is doing that in his organization also respect is two way street law enforcement job is to protect and serve its citizens it like they miss that part,0
80399,user wayne say he trying out do drake so this shit gotta be decent at least,0
55766,user could fund an entire school incl teachers salaries and have then teach his own curriculum indoctrinating generations of youth however he sees fit my gas tank on rn,0
39471,user and how is the investigation against your son the antifa terrorist going,0
84281,user can we all agree to pray for big dumb mike to keel over of heart attack he looks ripe,0
54306,user user hillary why is she on the social studies curriculum why who is she to be in any curriculum she is nothing shocked that she was in any curriculum but am very happy to see that she is out am so glad she nowhere near the user,0
50560,user user you are the in educated twat that speed crap and can read obviously,0
32416,user shut up man you are useless,0
50605,user user you really have to let it go he going to get confirmed you can continue to kill babies and gun violence will continue despite gun control,0
32322,user user user user and you re just another twitter asshole,0
90490,user user she does not support stand you ground or arming teachers gun control idaho believes in gun rights zero chance,0
29157,user user dont know antifa is pretty dumb,0
38181,user mad bc you re hot as fuck and they can have you,0
81472,user she don never have on pants and she is forever throwing up the people eyebrow with her pinched nose ass,0
23522,user he was almost almost as bad as obama,0
20506,user user user think about trumper supporters have to hide their support for trump and or take the life into their own hands if they go out trump hat on it never was like this in the america remember we could have our own political beliefs but still be civil amp cordial upsetting,0
49479,user could you kiss his ass more you are complete disgrace as senator,0
80858,user user user user uses rehab as place to escape when she in trouble she makes jokes of her situation she should be in jail for assaulting police officer and threatening to kill him she is classless she should leave with boring carole,0
66578,user user yup she will destroy hard working ppl and small businesses she is evil with pretty face and ppl are falling for it,0
83966,user he is the messi of goalkeeping goat,0
36206,user user user please stop you re making it too easy for right wing conservatards to mock those of us on the left,0
31240,user judge roy moore will masterbate to this story,0
10057,user the team even know he is ass,0
70336,user user suggest using handcuffs to remove you,0
62929,user user user user user because he is talking to an idiot liberals have mental disorder in his book the liberal mind the psychological causes of political madness dr rossiter exposes that the ideology motivating liberals is actually mental disorder read more,0
20490,gt comments and all negative slamming chris hayes for promoting vote suppression via michael love rapist amp putin puppet assange moore amp his latest kill the dems movie how about town hall on women repro rights amp gun control on eve of kavanaugh vote instead,0
23902,user this is not the first time she has expressed this dismissive attitude toward public outcry against her votes those people will be factor when they vote her ass out of office in years think she is toast,0
95606,user oh fuck this is me am tmi queen on some things because it controls the conversation subtly but god help you if you comment in my habits or decisions swear to god,0
69593,user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user dint pay any attention to her she yet to say anything of interest meme jerk,0
91693,user all you do is lie all congress does us lie maga,0
67261,user lol did you just do the trump very fine people on both sides antifa punches nazis don want to be punched don be nazis oh whaooaaaaa so crazy otoh nazis are literally murdering folks and trying to bomb shit soooo yeah you re just right wing dupe sorry that the case,0
21146,user they embraced antifa career killer,0
16774,user experience this very same problem like to think am suffering from anti pernickety bastard disorder,0
37906,user this jerry lewis ripoff needs to just go away already the guy is so good at acting like fool because he is fool,0
43540,user fuckoff you been knew im scared of him,0
18626,user user he needs to be removed from his position children have and are being abused and he is covering it up,0
38235,user user user you are sexy perverse woman,0
87342,shocked that this gun addict is also an alleged pervert,0
25338,user blowing dirt and the misery of millions,0
80515,user gun control no guns if you are liberal what an idiot,0
10719,user user we need marijuana lobby that can bribe the gop like big pharma does otherwise you re screwed just because it good for america that means nothing see gun control,0
35248,user user it bull shit we all know,0
17338,user user she is dog with fleas,0
25082,user you are coward and really have no right to be ag you are disappointment your days are numbered and so his your party,0
27207,user amazing that the dems are always the ones who hear the whistle,0
96002,user you still have not addressed your solution to make schools safer you just preach more gun control what are your solutions,0
46945,user and again you are proving your dog,0
15636,user just read that flaming pile of garbage you wrote and the national review calls an article why are liberals losing their minds when the president is being investigated for collusion with foreign government why is he nominating anyone for supreme court appt,0
24376,user disgusting of the dallas pd to try and find any reason to try and drag this man through the mud just say they can save one of their own when she is in the wrong,0
93063,user bitch what do you mean get it by pristin no,0
33301,user it amusing and sickening to watch these scientists twist themselves into knots to justify their gun control agenda is dishonest through and through,0
38062,most epic moment in sentences graaawrl wyvern for breakfast guys you are so dumb the healer has to babysit you and fire this shit try of dragon because of your foolishness also we need to bury the half body of our tank and try to get out his other half from its stomach,0
35240,user henry is so fucking great and was def my inspo and love him and his death is problem,0
46263,user he is lying stack of shit too,0
38296,user documents must be getting close to this crook,0
61286,user and then wana talk shit when you play something they don know but the song be fire and end up blowing up then later becomes they song,0
50938,user you are bitter hateful woman who is ruining herself,0
82648,user right total ocd right there lol yeah totally gonna floss that sucker off,0
57303,user another falsehood don think anyone wants to abolish the nd amendment growing majority want sensible gun control in the form of better background checks and the banning of assault rifles trump will say and do anything to rile his base more snake oil,0
12182,user user you are sick in the head this man lost his daughter,0
30844,user one thing is for sure we know she didn write the op ed as she is dumber than bucket of rocks,0
75880,user frenkenstien needs to pay every dime back she has stolen from the american people she is disgrace to the senate and the people,0
90047,user on scale from to how much did you laugh to there is no excuse besides that he is just plain shit,0
26748,user he liar,0
80776,user user you are lying again the public does not trust you anymore,0
99416,user know so upsetting,0
28698,user user user user user user user user user user user user user user user user user user user user user do not understand your logic anyways this is going nowhere this to me is not acceptable maybe you are ok with it,0
62240,user looks like he is in the middle of shitting his pants must have ate one booger too many,0
75988,user he obviously bitch,0
20554,user what say about being little pussy and saying shit behind people back,0
11007,user user user you are sick person,0
20561,user yeah no batman made him eat rat and be was mostly like yo fuck this guy hes not cool hes lunatic until dick also wants to get violent,0
41824,user ll bow out of this one was gonna reply but no matter how worded it it sounded liketake the camera and shove it up your ass lol,0
23214,user don trust kanye right now might not like that shit,0
51222,shits about to hit the fan,0
68801,user user lost my shit and everyone in class is judging me lmao,0
36038,user user and don forget he has been stubbornly clinging to that that tax it also distorts all of international trade deals just makes life less affordable for the average working family only the liberals,0
56516,user want you to know that have zero respect for you amp your antifa style attack on kavanaugh you thought you were going to drop bomb with your face covered amp blow up good man life you have been exposed for the political hack that you are shame on you,0
35084,user user scaramucci cashing in on the donald taking those blue collar folks for every last penny lmao at the folks suckers,0
90446,user this smells like another funding of george soros follow the money trail that woman most likely never knew judge kavanaugh liberals are running scared because the judge has conservative christians values the man has an impeccable portfolio finestine dirty politician,0
29701,user lokk at july when said gordon would be cut for drugs and you called me dipshit,0
40003,user fallon is woosy,0
26050,user the unhinged republican party have question why do you want the wall and not gun control in america when illegal immigrant does something the unhinged republican party talk about the wall but when school shooting happens the unhinged republican party is mute,0
58206,user beto is joke,0
22371,user everyone knows brown is crazy,0
26572,user look st this bullshit,0
21791,user how because they ve been brainwashed by obama and the media and they re full of hate for conservatives,0
26918,user what happened to your kids how are they still alive you are backstabber and fraud,0
28403,user either she is misinformed or has no shame going with she has no shame,0
29297,user another overdose nigga,0
63287,user user great book by leo zagami pope francis the last pope details the breathtaking corruption and evil forces that have been controlling the vatican for decades,0
73204,user user user user user because he is scummy human being,0
39124,user why would he order cohen to print more money it amazing how bad you are at this or are you just dishonest and purposefully spreading fake news,0
36049,user she is so dumb and clueless pushing pipe dream what fools they are that put her in office sad,0
85278,user this is back liberals are shortsighted aka stupid crying wolf is favor to all of those past and future victims of rape and assault like said stupid,0
51609,user carrey is sick man,0
47122,user eric holder globalist evil personified,0
61599,user user she is lying leftist,0
14271,user what death threats antifa is not sitting outside her house like they have with republicans why did she scrub all her social media,0
40202,user gutierrez you re such liar that all you guys are good for,0
75339,user hi sexy,0
99697,user good lird she is disgusting representation of human being,0
64888,user nigga you are about to lose,0
56099,what if told you there group in israel amp in america that has been controlling us foreign policiy for decades using spie lies amp quasi blackmail schemes would you believe me user the user user,0
33110,user gun control mgk diss via user fucking new em wouldn let the shit slide he was playin wit da kid user,0
13794,user he drew the saw because the marker was in his left hand which is connected to his right brain which is connected to his left eye which saw the saw his right eye which is connected to his left brain saw the hammer,0
15548,user he is gay he sick pervert he gets on my nerves,0
30740,user user want to see this corrupt bitch in gitmo for her birthday,0
60923,user anita hill wasca liar then and she is liar now,0
17891,user but mr john kerry potus is getting the job done in spite of democrats like you who groveled to the iranian mullah and tried to buy him off with pallets of cash amp releasing frozen funds you amp obama crooked deal has helped fund terrorism worldwide take walk inthe woods hrc,0
41737,user according the gore hurricane hazel in was trumps fault and all the typhoons cyclones and hurricanes are all trumps fault and trump colluded with god to defeat hillary all true,0
32534,user user he is such con apparently finds are running low,0
20646,user user strong character strong character anybody as bitter as she is for being sore loser has no character,0
22174,user user can just hear the trumpsters now crowing that we liberals loved jane fonda and supported draft dodgers grew up in those times was against the war but knew fonda had gone too far and was wrong supported those who burned their draft cards and those who served,0
26975,user she liberal professor dog always spewing her hatred against us conservatives you re going to hell with the rest of the sleaze bags,0
12695,user user user lindsey sean hannity talks to an echo chamber simply to hear himself he is not journalist but news pundit with his own weird conspiratorial agenda supported by well crafted partial facts aimed at very narrow audience he really is laughable fool for trump,0
95631,user user user user user me thinks you re full of shit,0
30611,user and user you need to find this lady do your thing she is terrorist waiting to strike,0
74400,user user if this yutz was any dumber she have to be watered twice week,0
93071,user he is bafoonicus,0
59625,user user user never going to happen not in million years not unless soros hires bunch of antifa punks to pretend to be vets,0
16743,user today collins is back with another excuse to vote yes it all disgusting every gop rep can see what he is they will not stop working against the common man user user user user user user user user,0
80728,user anyone else think she is lying opportunist yeah,0
25519,user bullshit people died because of an incompetent government in puerto rico and you can start with that mayor stop lying gutierrez,0
45400,user is really that bitch wow,0
10825,user user dimly remember an econ theory that might apply to chicago what was it guns and butt hurt,0
61621,user user america is being destroyed by our president he is cancer to democracy that is what is sad,0
35109,user user user sure she worried give me break dana is doing job you know where make living and pay for your own healthcare etc you dirt bags that do not even shower crying about gun control should try it,0
75876,user billy bargain,0
57827,user user if isaac is now how fucking tall is that guy behind you my dude,0
28831,user poor triggered snowflake,0
40282,user he is one crazy person,0
84493,user user user kwasia does ur shatta wale even have career to start with idiot his reign album hype seff dey zero as if he is not about to release an album hype no yh vim zero,0
14486,user user user user user you are fool denying ones free speech is deny all of our free speech,0
85796,user your trash but she would have been great coach if you would not listen to zodiac but you are sagittarius you hate to be told what you can or cannot do like the coach from michigan wolverines hshshahhsjjjsjsjs you keep praying now you hear,0
71490,user user user user user user user user user they lie about firearms they call the ar fully semi automatic assault rifle they push gun control they say donald trump is racist and hates mexicans they say he colluded with russia so yes they lie,0
61846,user user user we do know she belongs to the violent liberal antifa party who their kkk hoods beat up total strangers amp are funded to do so by her party most violent amp corrupt party trying to now pour on the tears amp get us to believe they have heart hard sell to anyone including voters,0
31397,user user user then you are fool too,0
49075,user user user lol it funny how you assumed only have those qualifications typical black tweep when they are losing debate they assume the other party is lower than them that why you are broke stay there with your debt yet they ve never met the person,0
71869,user user user you want publicity try doing video apologizing to your fans for kissing trump while burning that maga hat puhlease you were just apologizing to drake amp posting video of your daughter singing the kiki song so stop it nobody buying this album either,0
46858,user chuck is duck,0
37068,user he is that stupid,0
69757,user who does he think he is the dumb donald,0
84623,user should be thanking her lucky stars that she has never been sexually assaulted or raped when she was year old girl she could hardly deal with little harassment from antifa,0
33283,user user agreed have better ideas abc let antifa beat her to death at pro trump free speech rally,0
91808,concert goers massacred in fort worth with mm ruger the nra calls gun control research unethical,0
45171,factory workers gunned down in iowa city with gauge winchester pump action shotgun the nra blames gun control laws,0
43241,user user and on reflection is sycophantic twat but that does not mean he is wrong,0
64166,user user murda fucker,0
98627,user user user user user here is your boy smoking marijuana and hanging out with pornstar and escort girl and paying the people that keep her slave to be his slave he is insane,0
43865,user user user user user user user user user you mean like all the liberals screaming at sc nomination hearing that kind of clown show so tell me since when do accusers get to make demands this is not university misandry board of injustice,0
60473,user boy is that professor stupid or else has mental illness he obviously should not be teaching anyone,0
91741,user want to fight one of you for real you are taking the piss,0
79545,user she is disgusting,0
49118,user he is too bitchy and you ask question and you dont respond why would this be way street,0
39327,user she my bitch,0
81765,user omg another bigot showing he is basically gutless sounds much like donald,0
45932,user blame trump bunch of idiots blame the corruption over in pr,0
82146,user suck my dick,0
22062,user user who are you to judge man is your name jesus why fuss about the words he chose how many did your messiah user bring home stop being troll and wake up,0
58559,user user not supporting trump is the lowest low bar glad someone doesn support trump it doesn make them an ally there are plenty of conservatives who hate trump who aren also pure trash,0
78174,user user you are such fraud amp doing the fight against anti semitism an extreme disservice,0
17191,user why are you liberals who are so quick to scream victim so clueless as to how our legal system works amp which law depts investigate which crimes assault crimes are not what the fbi investigates period your ignorance on this matter is glaring amp you should be embarassed,0
72660,user user you missed seeing pruitt chewing butt all the way to the end he all business love it,0
85216,user my friend is involved in the gun control movement had the same discussion with her she really believes semi automatic guns aka assault rifles spray bullets with one trigger pull total ignorance,0
36194,user he flake,0
21047,user he is still eating and talking about sy on carter trust me,0
78577,user user user did you just say he he has female name he is actually she actually get your facts right before making stupid statement everyone knows the game gets stale after few months and the new dlc makes it interesting again,0
91396,user dude what the fuck is wrong with you sent you direct tweet to show you how you re tweet your own shit then let it go now you want to double down just go back to whoviille,0
79226,user really can you show me the studies from countries that have common sense gun control to support your statement thx,0
17914,user what the actual fuck hate that ve seen that with my eyes,0
98724,user user user user good grief that relief now get rid of antifa,0
98558,user no way way too much talent on the goonies like to see yall vs them tho real shit my gz,0
72645,user he wants his min of fame,0
65930,user it sure it here those other photos of her were from decades ago she is complete liberal antifa she can not be trusted do not believe her not whit,0
38827,user democrat tried to stab republican congressman democrat shot congressman scalise and tried to kill everybody around him democrats are beating up republicans and denying them the right to speak we know who the democrats are and they are not americans,0
72604,user omg that fucking crazy,0
37692,user these niggas getting put on list and straight ass only niggas seen good was yoshi patchmade jay and few more rest are ass,0
38692,user user user oh boy just wait you are in for surprise can not believe anyone to be that ignorant lmao,0
44085,user he nut job and to republicans thinking he will support your let kids be murdered in school policy he says emma gonzalez is his idol who is gun control advocate so don be fooled unless you want liberal policies personally do but what the hell,0
66355,user user user yeah fuck pogba,0
56012,user of course he is offended he is ill due to liberalism,0
29999,user user you are out of your fucking mind no socialism is good no such thing as democratic socialism you fool,0
32192,user see his profile thinks he is hardcore boi,0
80716,user the facts of the matter are very plain amp basic this has never happened before in recorded history or on other similarly hit islands in the area the fact it happened on donald trump watch is unsurprising he did not support them he is an abject failure and should be dismissed,0
58956,user ooooo damn looks like rainbow all pretty and shit,0
24516,user user just like gun control will not keep guns from the hands of criminals,0
68672,user why is she under the white hot spotlight she is the victim of this trump like abusive animal,0
75385,user maga mushrooms are growing again,0
77827,user user you are whoring yourself out for nra,0
10787,user user you nailed that ass,0
99796,user another fraud senator from the left,0
96587,user user when the abuser projects look in the mirror mark you are crazy amp angry,0
15936,user user user user user user user user user so the ar is fully semi automatic assault rifle gun control works and donald trump is racist,0
37204,user you are bad ass keep fighting for us,0
18065,user bitch know my body is ready,0
65156,user user even kavanaugh said roe wade is settled law she is spewing narrative that does not exist trump also said the same,0
13761,user user and we pro americans are embarrassed and sick of you anti america liberals there are plenty of countries with the lefts ideology already in place move there,0
18948,user user my face was so close to the concrete bitch couldve probably stuck my tongue out and lick it,0
58103,user bizarre story and more to it once she is charged formally glad she is off the streets and certainly concerned if there are more clueless cops like her out there protecting us,0
77408,user elon sometimes opens his mouth only to replace one foot with the other,0
62545,user and why do all the issues about pc only focus on liberals what about conservatives on kneeling on fake patriotism or republicans freaking out over an abortion,0
16742,user user if obama lips are moving then he is lying,0
21148,user user user we are calling you an operative or shill and more important bigot for refusing to apologize for your actions to woman just because she is not scientologist you won even acknowledge what you did or defend or explain it despite how many times it has been asked already,0
56813,user user no kim you are failure and your whole life has been,0
43468,user user am talking about your comment that nick was fascist brittany means nothing to me so like said are you antifa,0
12221,user user user user user antifa means anti fascist not sure there is an antifa organization but there are millions who are anti fascist why are you not one of them,0
27176,user user it says everything when your principles hang on the fraudulent word of porn performer what integrity have you got left,0
16903,most disliked oc amai vs most liked oc kira amai is pretty much freaking bad daughter she killed her mum and little brother just to run off with some man kira is pretty sweet gal who loves her father very much and just loves to be loved she is also determined gal,0
40904,user you re either bot or for some reason you re associated gavin mcinnes with the alt right time to find some better news sources bro the alt right has not been relevant since cville your journalists covering or just focusing on few harmless conservatives,0
24561,user can we send this pig back to canada he an animal,0
73623,user you never were slave spartacus was slave and heroic figure you are neither,0
50780,user we had leveon bell thats the dumbest argument but we can compare college for when he played his best season was yds tds how about collins and this is conners first year starting and he is starting much better than collins,0
90878,user honestly the fact he has not any legislative power coupled with the fact he is skilled diplomat sways the balance for me besides the varadkar government pushes that kinda shit anyway president or not,0
45346,user user trudeau and the metoo movement hahaha he is on the wrong side there funny how questions never went anywhere with trudeau,0
95881,user thank you yes he is so sick,0
99400,user hope he is enjoying himself while he can,0
92670,user user he is seething you can see it in his eyes and hear it in his voice obama was failed president in every sense of the word,0
11188,user she will be remembered as the witch that used her genitalia to make false claim against good man she is die hard democrat that hates republicans so much she is willing to ruin good mans name all in the name of power democrats are crying wolf way too many,0
88017,user brennan is disgrace without clearance,0
41487,user user is that the only attorney general in our history to be held in contempt,0
83083,user user user we all know it not even close to bribery she using that term to defend her disgusting and disgraceful decision to vote with her party over the american people have to wonder how much she is getting paid for the yes vote,0
29608,user evidently she as big narcissist as he is,0
13473,user watched the press conf with trump and heard him say how much we will make when poland pays us to put in military base he is dottering demented fool who really believes that his goal is for america to make money you hear it in all he says this isn hotel,0
94169,user user she is fucking mess hate her so much,0
14067,user user eric holder is filthy maggot,0
94663,user user what waste of one short life,0
30093,user you are that mean ass cousin we all hate lol,0
90130,user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user user now you touched visa mata raw nerve by saying modi for thats why she may block you soon she is having wild wet dream of being pm after modi fail to get full majority in please dont wake her up from her dream of bhajpaa getting seat in,0
98184,user tough crap mazie there should be me too for men with false accusations against them as well as those hurt by democrat lies false accusations biased government agencies biased media sensationalism and antifa bullies etc,0
92835,user user user good for you he is bit miss guided for me to follow as the guy to me seems more like an idiot amp crock but if you think that he is perfect even though there is multiple investigations against him whom am to disagree still looking for better role model for america cya,0
77672,user because of obama and holder more cops are getting killed each year because they hated law enforcement and encouraged civil unrest,0
32097,user he dumb ass,0
55940,user please and that bitch will get popped and end up with lump like her dumb ass sister,0
34708,willie you just lost over half of your fans by getting involved in politics fan no more cannot believe you support open borders and gun control you have smoked too much dope guess that is what you and beta have in common,0
19340,user user dubious mortgages lol you mean the ninja loans for subprime borrowers that banks were forced to provide by democrats and liberals citing that not providing them was racist and discriminating just because people do not have job cmos were derivative of the subprime problem,0
55794,user user fake news who in their right mind would go along with this nut,0
57027,user user had empathy and regrets he may have been bad ineffective president but he is way more presidential than trump could ever hope to be,0
43068,user st pic oh my god the batman superman trailer is awesome nd pic oh my god bvs is awesome rd pic oh you dont like bvs and call it shit movie well bitch th pic oh zack was fired henry left and ben is leaving,0
49204,user aaron rodgers will never win ring the rest of his sad ass career hope you his regular season heroics cause thats all he is good for have nice day,0
35878,user fuck you if you don start working an man of steel sequel soon the whole dceu will irreversibly go to shit,0
93133,user colin is dick would sell out just as quick,0
93937,user my favorite is if you play the genocide path you are mass murderer in real life,0
62079,user user is very lost soul his father ked him up real good,0
84693,user he is nuts,0
42055,user see you support gun control,0
45622,user user she should be prosecuted to the fullest extent of the law the tragic waste of such beautiful person her incompetency and hasty judgement has ruined his family and friends lives know she is devastated but that is little comfort to his loved ones,0
10734,user myths of democratic socialism debunked,0
75100,user the gop has blood on their hands gun control,0
34193,user user user there is no such thing where is this fascist left antifa are anarchists they are not socialists or democrats you folks on the right embrace authoritarianism and fascism look at trump he attacks all our institutions and the rule of law and fluffs putin,0
63384,user dick durbin figures if he lies often enough people will start to believe him right out of leftist dictatorship playbook user user user user user user user user user user user user,0
56208,user from your lips to god ears antonio will do my part let hope all conservatives do their part and stay vigilant at the polls dems are desperate there will be fraud,0
81249,user they just need to go away no one wants to see them in the media advocating for gun control it unseemly,0
32143,user user max is the boss the conservatives shouldn have made such weak dud as their leader this wouldn have happened scheer tries to cater to the left wing crazies he should be all in on freedom of speech but he coward on that he takes the same positions as trudeau on nafta,0
21059,user white liberals like you and your colored ilk are easily worse than bigots you are nothing but coward and victim hood enabler who wants to keep my kind impoverished via welfare and identity politics thank god more people are seeing your evil for what it is,0
21767,user user user he did not pay money for his accounts and stuff so he is now stranger and everything it is because of his obsession for sonic hope that he dies there,0
95937,user listened to the liberals democrats and their bed buddies in the msm demand transparency from the user well your about to get yuge scoop of transparency from him like said in the start of this thread be careful what you wish for end,0
16162,user if you want to stop intellectual property theft by china pivot away from china and give business to other asia countries ask us business to move to other countries tax reciprocally make xi look weak demolish south china sea xi is crook user,0
12796,user user pls take look at signing gordon he is the deep threat with goodwin hurt we need and only user come play with grop,0
72162,user when is this low iq piece of human trash going to go away nobody cares what this wack job has to say so why is she constantly in our faces if she thinks mr trump has acted despicably what does she call going on live television and telling people to attack conservatives,0
54858,user he is what the industry stands for all about spreadsheets and no care for the human side,0
19659,user user dolt you ve become another nail for hammer trump,0
69284,but does he schmooze with communist in helsinki like your daddy user user user user user user user,0
76865,user user that wench is on something she must be to spout her drivel wanna bet someone gives her the beating first let see she is in parking lot with no one else around and few black women who are much better then her find her or white people much brighter,0
19145,user user is glad the you worked hard but shame you are physical dementia the thing are you may not be simples to understand talk when write you cannot clearly,0
47926,user always been lier,0
96547,user go buy an antifa shirt from wal mart you lumpenprole,0
75046,user so babies are not future men suppose ripping their limbs off and sucking their dead bodies out and putting them in the trash that sorta thing,0
55085,user obama will preach about gun control in the but then arm the drug cartels in mexico and advocate for open borders piece of shit is worth more than obama,0
81738,user wrong percent of the time she is in bed or laying down suntanning all summer long she is bland like dry piece of toast carry on,0
69656,user this nigga prob made her infertile god only knows all the germs he brought back,0
45574,user user user just another blm brat blocking highway antifa thug swinging bike lock here comes just another screamer from the gallery except this childish scoundrel screamed he raped me sat down in the middle of the room stuck her thumb in her mouth and whined prove me wrong,0
34986,user as fuck not ass fuck although conservatives are fucking us all up the ass right now,0
63497,user can not believe luigi fucking died,0
88928,user sexy,0
21615,user user think he is racist out of touch with reality he treats the presidency like reality show we re he is starring he has no empathy he is suffering from narcissism he has an in ability to tell the truth he may be mentally incapable of being the president of our country,0
33684,user she should be fired and arrested clearly she is using drugs on the job,0
18205,user user advocating for herself is ridiculous fam,0
26246,user who cares he is sick head,0
43081,user user user user user ummm theres video of it and the coach literally admitted to it lmao maybe read before having strong shitty opinions,0
49728,user user user user user user user especially since you are fascist nazi as can tell by your profile you people are pathetic shame on you,0
33919,user user he is pedophile and criminal he deserves to be fired,0
70172,user eric holder should be in prison,0
55902,user good shit kaepernick is great model for young kids who play football to stand up for what they believe in,0
36286,user holy shit you better not be drinking milk after eating that or else,0
18083,user user user user loved to hate mr in bobby brown show that guy really screwed those kids back in the day please let him go through all hws drama he is my favorite amp then jerry maybe they should have show andy,0
37239,user never talk to me shut up,0
