id,text,target
67813,and yes having less access to guns drops suicide rates and accidental injuried snd desths this can be proven by looking at every single country that has strict or better gun control unkess you want to prove otherwise that these countries are just as bad,1
39651,glad he is on winner,0
88705,he also clarified that there is the water birth when we are physically born then there is the spiritual birth which is obviously when we spiritually die to our sinful flesh and be reborn sinless after being cleansed by his blood at salvation when our sin debt is paid praise god,1
48800,so because he speaks in manner that is in layman terms that can not be misinterpreted says most people do not know which liberals democrats prove everyday says believe me says very bad talks about serious issues makes him barbarically,0
45985,you are all rapid dog,1
26147,teach the children well constitution song via,0
31786,listen carefully,0
88866,fudge report then apparently she is not socialist as you and your kind label her and is successful capitalist but with much higher morals and opportunities for society you have the dumbest followers,1
76963,if not terrorist organization how exactly has antifa not been named criminal organization,0
34534,he must not have gotten the email from feinstein,0
65327,the accounts of and are the antifa twins do not try to twist this as is your usual game,0
67709,can you say insanity,1
68714,told us selling council house deregulating rental housing market solutions would lead to more housing cheaper rents more home ownership now look at the homeless figures sky high rents lack of tennant rights profits selling public land,0
59929,your continual use of left liberal progressive on your show are euphemisms for the democrat party who owns them until deny them amp ideology you are lying to the public by not calling spade spade,1
61109,this is ridiculous she is going to have to vote for him at this point or it will be apparent she accepts bribes,1
80372,you said it they re trying to prove that cheepika is goddess and everyone else has nothing to offer it tells everything about how insecure they are as fans now their target is alia because they know how good she is alia being so good is threat to their so called goddess,1
24515,from and,0
41060,finally smaller more cost effective government thank you conservatives,0
32697,he is virtue signaling playing with young minds he also thinks he can weaponise it in an attempt to stop brexit is disgraceful vile man to be honest he does not care who or what he uses to get what he wants,1
21191,how many antifa are out there do they have classes on being an antifa member now at schools,0
12136,as he should the world does not stop because you liberals wanna hijack process and delay at all costs,1
53524,im voting for and as well as other constitutionalist republicans thank you for fighting for america we appreciate you,0
43242,winston churchill on being admonished about sentence ending prepositions this is an outrage up with which will not put and the punchline to my favorite grammar joke oh so where all from bitch,0
14386,the radical social media antifa type can go hang,0
94526,he is adorable,0
65267,molested me yrs ago when was yrs old did not want to say it till now she should thrown in jail according to amp you have to accept my allegations blindly there said it,1
61457,this is just disgusting but it sounds like you are absolutely right do think that even liberals are starting to realize this is all political game,1
27901,my nurse friend always looking out for me yeah it bit of wet cough the doctor dealt with earlier would not tell me anything and basically threw prescription for antibiotics at me which assume means that he is thinking possibly have chest infection,0
27837,glorita you are the most,0
68412,she is backon twitter,0
71740,weeks sorry she should have turned it into the fbi but she didn but you can now go around saying this isn politically motivated and that they care about sexual abuse now but please go ahead believing the liberals and being just another mindless sheep,0
82837,hogg is such dolt in mass shooting it rarely long range shooting incident it usually close range inside building of area thats gun free zone like shooting fish in barrel snipers are rare in mass shooting events and vegas were exceptions,0
78986,you are right successful prosecution will send the right message that said the inability of voter to take photo evidence of the party voted reduces the likelihood of vote buying no party will waste money with this new approach because there is zero guarantee,0
83343,cool and that the way it should be,0
37636,considering puerto rico did not have electricity on of the island before the hurricane im wondering who left her brain on the tarmac in the sun for year probably trump or baron assume,0
99854,we would hang plus on the frogs and cocks,0
86308,like antifa hiding their faces,0
92499,boycott nike just do it,0
21177,money better spent on american mental health or gun control sandy hook vegas concert theater shooting church in sunny springs,1
26240,it just means you are one step closer to getting rust in there,0
73896,saw her in denver last week she is still traumatized cohen owes her so much because of my life on the list,0
73648,it pretty awesome movement imagine if all men rights wanktavists just fucked off to the woods and spared everyone their bullshit there be fewer abusuve relationships and messed up kids the sooner all the men like that go their own way into the fucking sea the better,1
68791,fuuckkkk youuuuu,1
22252,professors at liberal colleges by day amp antifa by night,0
91187,chloe shut the fuck up seriously get fucking life and leave us alone idk how many time we have to fucking tell you bc you clearly you don fucking get it,1
82053,her strong character she is corrupt through and through her house of cards is falling fast just matter of time,0
26745,ironic or worse that anti nd amendment legislators want an activist judiciary to verify gun control but same law makers are anti,0
53036,how much money has the conservatives promised for housing over the last ten years and how many houses have actually been built there promises don add up,0
83283,the democrat years in power we remember those women well too bad liberals are hypocrites of the worst kind,1
80398,our usa ww soldiers were all antifa anti fascists too they killed them,0
36736,thanks man it not in stock at most stores tbh so you need to order it by phone online to then pick up in days unless you are in texas,0
95345,how paranoid has one person to be to think that fucking yale is kind of antifa hq,1
75870,was on some shit last night,1
36836,he got it right he is pissing up the wall and marking his height,0
73992,you are amazing and talented and hope you have an amazing night,0
90412,and putting an end to these antifa fuckwits pardon the language,1
24188,show me gop trump supporter mass shooter you have problem with me drawing and taking out active shooter when was growing up in ssf you could open carry then the black panthers freaked out your elder liberals at the time and they took that away from us,1
60857,show me the maga,0
20592,just imagine the divorce case if she had not murdered him your honor would like to introduce into evidence the book wherein she details how she is planning to kill me,0
46796,vote red maga,0
22949,history will judge you well,0
16776,are in joining in on claiming christine blasey ford is making false accusations while supporting at the same time cus that level of stupidity is the hallmark of the,1
19266,we need rico investigation,0
41925,she is sexy without even trying,0
19190,loud mouth,0
17168,dude she is babe that dress wowowowowow,0
24163,unicorns and antifa and rainbows and socialists and puffy hearts and feminazis and sunshine and pussy hats and most of all resist,1
26704,because he support roseanne,0
16452,love only one bitch you,1
68655,so how do propose ward deal with this put the gay lesbian youth with the opposite gender or segregate them from the other kids entirely awful idea just going to assume has more experience and knows what he is talking about here,1
67502,he is guilty until proven innocent,0
47662,guess he forgot to walk the liberal plank,1
78604,was spreading about fyi,1
44327,liberals can stand all the winnig,0
49252,be like haiti and obama and clinton,0
55371,remember when the game just fucking started,0
20456,the liberals took over,1
89821,gay children have now died as result of bert and ernie not being gay hope ur happy conservatives,0
78758,hate year old faggot logan fans like you,1
74822,the world knows that right wing extremists are responsible for more terror attacks that leave people actually dead in the us than all other groups combined statistical fact will remind not case of anyone dying because of antifa your not on solid ground here,0
85112,and the so called letter is where,0
61580,liberal anarchist coup etat gang runs rampant amp gop ag does nothing liberals prove to be the biggest hate group in usa the leftstream media cheers them on while excoriating duly elected president of the united states antifa openly advocates killing cops silence,0
95589,honestly hope games get to the point where our consciousness gets ported to the game world itself just imagine the worlds of the elder scrolls and fallout like that where you are truly that character now and not just someone looking at screen,0
65370,another village missing its idiot,1
22109,the australian origins of gun control paperback kindle,0
86776,the problem is corporate barons are spending millions against conservative causes take for instance nike they plan on spending hundreds of thousands against measure in oregon billionaires are spending millions to curb gun rights in washington,0
46437,they are false this is what the democrats do best,1
87955,right shoot the messenger do not go after the homosexual rot in the clergy bergoglio go after the man archbishop vigano who exposed the homosexual rot in the clergy satan must be having really good laugh over that one,1
72873,professors and students murdered in connecticut with bushmaster xm rifle the nra blames gun control laws,1
75036,why are you buying into the global crap that is very liberal position and exactly what is killing canada right now please lose this if you truly want your party to succeed do not use the cliche amp catch phrases that the liberals use it makes you look like liberal wannabes,0
39999,somewhere saw that the real reason that gun control was first pushed in the was to keep the guns out of the minorities hands,0
17004,won get elected either beto,0
72323,he is fake lol,1
19873,who held majority in the house and senate and who still does obama said himself that elections have consequences might want to thank harry reid and every senator that voted to end filibuster,0
78359,the truth about gun control and human nature in one picture,0
98957,nails it this is why conservatives must turnout this nov and stop democrats from winning the midterms,0
38008,please stop being so nice to the lying obstructive liberals get on with the vote please she is being used snd infantilized bh the dems all ruse,0
89639,you are gonna be so surprised when you find out what stealth has been up to he is doing us good joe,0
39139,just another dem tactic leftist do that not good conservatives,0
64838,you re the embarrassment who should be kicked out of the,1
37089,and you ya sexy lady you,1
67367,you have not clue of what you are talking about you cant even tell the difference between real nazi and freedom loving minority,0
80158,me and bronbron are cool now it ok if he eat ass,1
74999,you do not know me,0
86171,nobody does racism like the,0
85801,feel attacked,0
69197,sad to say you are right awful that you have to even consider the issue pray for you and your family,0
41832,maybe florida needs to get tougher on gun control,0
99894,requires that and conservatives be treated the same way under the law,0
20776,you do know what the chant puto means do not you fined three times means its not acceptable both are being bullies one was done by one player the other done by the culture of country,1
46756,give me the pounds wanka,0
48049,he is spot on thanks joe and creepy jr for spreading joe message,0
53020,this is all just another fraud put out by the democrats this woman is lying to help her party nothing but liberal nutjob who would say anything to try and keep the conservatives from having the majority on the scotus,1
11104,daveb the most boring man to have ever graced simb thank fuck he was run off the bored,1
51041,did you see what she said about travis on ellen that one hating ass bitch,1
80671,any day you free dead ass serious an don call me talking about come get him cause imma block yo ass,1
61288,legend says that she never actually got to her phone and she is still reaching to this day,0
14420,there is almost no one that liberals will not insult in defense of their ideological agenda,0
60350,it the same slippery slope argument used very successfully by the gun lobby margaret sure it way outside the normal conversation but probably of the country buys into that narative about gun control so what the difference if the women lobby uses it,0
39393,maybe she just mad that you don attack her enough that she is getting as much work as she did at the height of her victimhood period always told you that she only got that much work for that long was by parlaying victim points from your criticism into work offers,0
78456,that is the same old crap spewed by the liberals msm they are disgusting,1
63717,by screaming at the officials or by throwing her racket confused,0
35867,it would be so nice if the trump supporters could tell us why they believe he is so great without comparing him to every criminal in the history of american politics,0
25753,please tell bbc viewers that the caused the biggest fall in the number of new affordable homes they are not going to solve crisis they caused,0
95592,ya but we saw some really good things in the preseason now granted didn watch bills preseason games but didn get the feeling there was the same buzz again hopefully you are right and he does play well,0
22837,im fucking sad also this gif is art,1
44986,you are kind and attentive thank you peace to you,0
59567,they thought she would win so they could implement the last part of their plan to use the guillotines from china and blades from mexico,1
44879,go away you are irrelevant,1
69217,what is happening lost,0
37058,lets get electric ferries and tear down our dams liberals do not make sense,0
57819,did not me too woman molest young boy and the next day they were forgiving her hypocrisy thrives in celebrity circles,1
92648,and his son the antifa masked hater is normal,0
42300,he is such piece of shit,1
48344,you always have such lovely way with words you are one wonderful person the biggest of hearts thank you so much for that,0
70946,energy independent,0
58224,clearly durbin lived under rock for those eight years,0
18574,seriously guess comedy is easier to get viral have you tried drawing shit xd,1
10980,that stage was such pain in the ass for terrorist hunt loved it,1
21353,you are beloved,0
91935,not sure just woke up wanting to fuck some chuds up might be the antifa super soldier serum or something idk,1
49907,important story on business growth limitations due to historically low unemployment rates in wi,0
70171,by wagging her finger at authority figures hmmm no serena is the definition of bully her frequent on court tantrums are why she is being screened for steroid use more than other players she appears to have roid rage,0
33734,really hope you don block me until after next monday want to see this page reaction when kavanaugh gets confirmed to the supreme court that gun control is effectively dead,1
78573,why do you have to bring race into this the real racist are democrats and liberals like you,1
22285,she is diabetic,0
55009,that unepic,1
74373,looks like gun control works in chicago,0
99396,stop lying liberals he said that is absolutely nuts,1
54948,buying this today best of luck on your new book,0
40533,nice you are so welcome,0
33003,she either testifies or shuts up she is either fraud or false memory person when you have been raped you never forget it ever,1
58387,we apologize for the delay in response here and wanted to follow up and see if you are still experiencing issues our engineers are in the final stages of mitigating impact related to the event ma,0
30020,she does and she lost because she took it for granted that she would inherit all of bill support not knowing that for all of his deficiencies he is the kind of person you could drink with and she is the kind of person one would never drink with,0
45686,snowflake whine whine whine baby,1
99667,mueller was told he either would co operate or go to prison for life or be executed it is all coming out,1
45036,thanks mum,0
31264,this isn about gun control anymore this is about hate take guns away the hateful will find something else let resolve where anger comes from,0
16623,good is violent fascism,0
33918,the liberals liberal right there,0
34147,he is not good in debate but very good in dancing competition,0
44698,why you do not want gun control three armed home invaders try to ambush homeowner active self protection via,0
61507,she is disgusting coont,1
46563,she is such ucking liar you turned on the lights and did not notice it was not your apartment you had to go look at the number wtf is she on,0
24462,that really insulting because there are lot of latinos like me and there are lot black conservatives who believe in god we are not crackheads nor are we uneducated these celebrities are garbage who know only how to read from script that all,1
19830,culture vs race in america race trumps culture hence president obama and tiger are black because of how they appear osaka cultural identifies as japanese therefore she is japanese if she stay in america she ll become black japanese because in america we identify people be race,0
61901,amazing how they can consistently manage to piss off both progressives and conservatives by being so arrogantly misguided often in same segments,1
84330,was not aware had smell cologne when he chose to perhaps so take it then that you are aware when am near and when shadow meaning follow but in an attempt to be less creepy,0
41145,america get out and vote or live in poverty and servitude,1
97783,achichincle lamebotas,1
41241,that literally in the bible that conservatives love to thump but never read,0
75579,super sexy,0
31947,advocating gun control right now cars kill as does drunk drivers how about banning cars and alcohol,0
68548,espn is joke she is an entitled bully who can not handle losing,1
25455,you care about black men dying at the hands of racist cops you care about the immigrants being kidnapped at the border you care about the puerto ricans that died figured you would bring up antifa that says everything about you,0
38532,if she is so passionate why does not she donate all her money to helping women who cannot afford instead of fancy apartment get one for few hundred get roommate and show everyone yes you can,0
59861,thought the left hated guns and gun violence gun control right,1
95874,deep state coup not working,0
76732,watch out may start benghazi,0
14657,fuckin great brother just laughed like little girl grab your balls stay in the trade,1
17339,asks how deez taste,0
84144,comedians are supposed to be funny,0
98423,then why is it always recommending he watch conservatives,0
70891,how can make deal with the eu when the is split in but even is not brexit or,0
29787,you are so adorable,0
25926,amazing when reporters are scared of the truth does not that tell you everything,0
96366,she is liar,1
64863,bob is an old man living in the past he has no idea what the working class has been through promises from both the dems amp rep career politicians with their expensive law degrees and never worked day in their lives it took to finally listen and take action,0
28411,yes canada that is another great achievement from the it just keeps getting better,0
14391,ways to use saul alinsky rules for radicals against liberals,0
67511,it already legalized killing of babies and liberals are afraid of trumps supreme court picks taking it away,1
65402,look ellen am not socialist commie you are the one for government universal health care bigger government gun control and free colleges am american for capitalism,1
12459,perhaps she is promised position or money,0
49433,simply disagree flotus he or she is exposing the egregious behavior of your husband which no one else will potus actions are hurting this country words matter and style matters truth matters,1
12840,amp gun control are traditions of dems started the because they hated blacks then they started gun control to stop the from arming the klan victims is gun ownership to inform liberals of the truth,1
92674,do not see that as racist though all see is an undeserving overbearing crybaby throwing tantrum like only serena williams can pull off maybe she the racist if that all she sees,1
94489,it funny how liberals and democrats work together but fight on twitter,0
56430,you are becoming the court jester of the senate,1
12558,supporters not conservative enough we need to move to the right but max says room for the ndp but not conservatives don understand why thoughtful conservatives aren calling out this hypocrisy keep getting this meme it fraud,0
82767,bakkt is doing what an etf would have done they are just not calling it an etf fuken cuuuuuks,1
13316,communists liberals get the bullet too me wow ck you communists you are excluding instead of unifying,1
33397,thank you bro glad that you think she is bro because she is but if she did it wouldn make her any less amazing,0
38843,if you think was referring specifically to you then you misunderstood you attacked someone without uterus saying they have no say on reproductive rights using that argument then if you do not own firearms you have no right to comment on gun control,0
44573,everyone ragging your ass on puerto rico don the mayor put stop to the work being done out there while back,1
61896,bet why do think dirt bag pubs like the national inquirer are still around smut and lies sell we can only hope someone writes tell all bullshit story about woodward or better yet even one about you instead of fear it could be called pervs,0
26357,bbc stop with your blatant and biassed backing of the conservatives theresa may did not hit back she was out on her feet and her responses were scripted robotic to say the least she is the worst leader along with the worst government the country has ever had,1
25369,bill clinton gun control law which banned assault weapons was effective public safety policy which the nra worked to undo it during the bush years clintons are profiles in courage to take on gop amp beat the nra weak nra bernie voted for nra,0
85713,he is,0
33663,ababzhah but this whole everyone talking about sex makes me very uncomfortable so bye,0
97258,still lot of religious conservatives but hopefully beto is getting bunch of unlikely voters that the polls do not capture,1
28887,but partisan moves are the daily norm for the likes of mitch mcconnell yet somehow he still hangs on to his job and has the respect of conservatives across the country this is why women are so afraid to stand up and say they were assaulted we are part of the problem,0
32754,yep and lots of people think antifa violent and do not understand the context in which they operate and what they re opposing like the biggest thing was over year ago at unite the right where white supremacist killed someone and several other people were attacked,1
66452,she is awful,1
31136,president trump has an announcement to make,0
21892,me too glad he is back,0
84285,yes she is,0
86594,so now someone has to photoshop pic of toad in maga cap with confederate flag on his kart,0
44243,antifa supersized,0
19420,keep up the great work cory you are today hero not the op ed author who should have invoked the th,0
25385,yep was at yale law school as well he also mentioned at one point that he could pee his name in the snow and that groping someone against their will while holding them down and choking them was boys being boys nbd,1
82616,tell this idiot to try with other religion book her height will reduced inch from top before amrinder reaches her to arrest she is sick she needs treatment and she is alive becoz she hindu do not blabber non sense,1
39893,it funny how liberals use terms like snowflake and triggered bc that is exactly the terms that were originally used by conservatives to describe liberals on election day still lmao ve never seen grown he she before screen bloody murder over new potus,1
53261,she is thick though wtf,0
73270,wonder if she is still in love with the drug dealing boyfriend that worked at burger king,1
25562,they are antifa democrats disguised as gop looking to infiltrate the party do not worry though it does not take long to figure them out,0
62372,liberals know the truth here is an example obama numbers from his presidency,0
74541,he is,1
49468,you are obsessed with she millionaire because she is good comedian you have money because big daddy bone spurs handed it to you hole,1
17773,think they re trying to be funny or it dog whistle to prohibitionists either way it total fucking disgrace and belittles cannabis use wankers,1
37458,ali you are in my hometown with me welcome and please be safe we ll be riding out the storm together,0
53980,and people died in chicago because of you now how stupid does that sound you idiot,1
87193,hell fuckin yea,1
70908,proof that conservatives really suck at satire,0
98321,but mostly just antifa getting killed,0
19432,david calling for lynn to resign is an reckless and irresponsible statement and needs to resign immediately as he is unfit do hold any position anywhere see what did there,1
11562,think would pick that just for the fun of it,0
49001,will liberals agree that any is destructive,0
11805,lindsey will never sink as low as you and the rest of the hateful liberals,1
37123,those lying liberals at it again smh,1
73913,how about holder uses gag to shut himself up,0
12337,why is ford deleted her social media accounts why is she all of suddenly want to delay testimony is ford an antifa activist,0
26789,maybe you haven seen how well is working on our economy the turn around is restitching the fray in our social fabric and rekindling our civic spirit these reforms are enlightening and educating the next generation in responsible civics,0
30177,the rules today were put in place to prevent players acting like those bad boys of the past she is professional she knew that her coach broke the rules he admitted as much saying others do not or did not get called is no defence she was only fighting to be above the law,0
55254,bunch of vultures tim isnt even gone yet wtf have you no shame all you see are hope he left every penny to an animal rescue carol burnett star tim conway recovers from brain surgery as family battle over comic fate rages on,1
46785,have to thank the creator for finding me bigger list of people to follow perhaps now this person can do search on antifa and other communists infecting youth,0
52085,nice hat hey and is living rent free in all heads like mcdonald sweet revenge has never tasted so good,1
85351,because to liberals being white mail is disqualifying it attempt to muzzle gop on sjc graham allegedly gay white male should take point if he has it in him might save him primary figjt,0
37632,curious could not find this on your website does not fit your narrative does it cowards,1
90080,stylistic nuances are trivial shud prioritise level of discretion amp ambiguity that keeps ur adult life from being harmed by leftist elites amp their antifa shocktroops,0
86813,everyone will be dead by,0
24268,xtc is not going to help you sleep hahahah but it will help you feel better after how rockstar is shitting on us or did you mean sleeping pills,1
68382,does he rage against gender skeptics,0
41812,is blight on womanhood grow up,1
97218,given the sheer scale of the numbers suspect from time to time someone had to look in pit and say recon that in that hole the point is big baz they are fucking big numbers clocked up by the far right left interested in the initial claim of genocide by liberals,0
70993,think he meant to say sent to jail for fraud,1
26951,will be over there to visit her tomorrow she is awesome,0
73227,love her she is badass,1
92682,gt gt gt gt gt funner fact this company was created by the gt gt gt lt lt lt and now the world knows listen please,0
11515,conservatives dismiss them with prejudice,0
61705,she has become parody unto herself she has certainly taken some heat for being such an well idiot could be optic too who know with liberals they re all optics no substance,1
64574,oh you just wait til you see the next hurricane meal tweet out you are gonna be sooo jealous,0
64137,this is super underrated,0
88778,maybe he is just light in his loafers,0
99587,actually this should be given to the powers that be before this nut bar takes gun and does what she is saying she will,0
85714,the sex symbol of rap lmaooo bitch youre fat as fuck anyways you tryna fight,1
92997,all of us are scratching our heads over this he is trying to intimidate do not let him,0
53393,you do mean the bernie assholes that stayed home,1
83251,and am just over the,0
28973,she is beautiful god bless you both,0
88008,hope he is feeling much better,0
22388,who talks shit on buff chicken dip dude it buff chicken dip,1
10144,agree but they are still conservatives at heart may hate but still have their conservative ideals,0
77680,broke the story therapist notes miss ford stated four men assaulted her now it two to end stop what wrong with to use for politics,1
11342,you missed rachel maddow show she had some of them she did not look at them before air time she proved he paid butt load in taxes,0
47669,believe in something even if it means sacrificing everything like hitler did,0
64750,on liberals wise man,0
76380,accept me for who am understand it not easy but neither is loving someone who only tries to correct your flaws that only make you so incredibly unique,0
51664,he is toxic even for alligators,1
74550,whoaaa that amazing wanna see her now also you are kinky lil slut but ily,1
56573,who she is currently dating,0
13602,no worries antifa you can still live in your parents basement and go to your community college,1
68693,eat some weird shit but this crossed the line,1
98510,book still wanting money from the public liberals will probably buy it or soros will buy up lot of copies to make it best seller as he has probably done with other liberal books,0
21497,awesome,0
78188,what dog she is,1
28385,henry,0
11729,there false reports of an antifa professor who was assaulted ish she can quite recall years ago by an upstanding scotus nominee you should look into that,0
56764,minutes is the one that had bragged about her and her story you guys thought it was great she was female ceo that was your story now she is the evil one cbs why do not you verify before your reporting,0
84118,cops rarely got shot in countries with gun control,1
24125,followed and retweeted follow all trump supporters,0
86053,his protest is indeed right as it is my right to make sure none of my money goes to the nfl or anything he supports including nike,0
87717,beast boy is raven is and robin and starfire are both at least in their early thirties,0
29798,that nutbar hasn blocked you todd she blocked me and gave no clue who she is,0
76511,hate is hate no matter what side of the aisle you are on it bad when republicans do it it bad lwhen liberals do it this should be non partisan,0
51362,where holier than thou sippin wine in the shade somewhere,0
12441,have found that my younger women doctors do not ignore me when say know my body and are more inclusive of everything the hospital even updated their sheets to include non binary for gender and sexual identity instead of the common sex gender options,0
77690,looking forward to dr deirdre cooper owens who will give the wednesday october lecture about medical bondage and the birth of american gynecology,0
40206,that guy guy looks like sheila,0
72117,she is trying hard to keep righteous spirit,0
86480,that right and do not you forget it maga,0
30643,now you understand why conservatives fear expressing their true beliefs if you don buy into the dominant liberal narrative about social issues you become persona non grata ask james damore,0
82552,filling the skies chemicals amp frequencies,0
48090,he trying to go on the campaign trail for big pay we know what iran loving hussein is up to no match for presidrnt trump who gives his salary to charity,0
20131,your side has antifa you into them like violence,0
12327,fuck you cunt try this on for size,1
89687,us enjoys yr visits from canadians tourism amp business lot of coming directly to the us in oct canada legalizes cannabis but us border agents ban mj consumers amp mj biz ppl for life what happens to us,0
28080,there are three cardboard boxes full come pick out haunted cardigan,0
39013,analysis devin nunes explains antifa and all of these riots because we re winning,0
71022,he is obviously sucking up to his players because promise very large majority of their season ticket base support the president,0
66334,liberals are like adding salt to beer they spoil everything,0
34967,we can win the menendez seat for there are million registered independent republicans in nj amp we outnumber establishment only million registered in nj on november th in nj is for rino this mid term in nj true red is,0
51312,perhaps our politicians should stop using them as reason to ban confiscate popular firearms the gun control crowd is making them target and it is wrong,0
79802,anime is gag series the manga is bloody as fuck,1
75064,fox could have sash di tho,1
31995,of course they are she either agrees to testify on mon or they vote on friday and life moves on until the next obstruction from the lunatic liberals,0
42940,new party stakes out classical cbc news,0
16140,they are conservatives who want him appointed,0
63839,better hurry she is pretty old,1
98684,aged dine to me libs still spill out with vile breaths the total vote including all the illegal sorry jack voters the repeated areas where more people voted than are registered po friend with the red and blue map and dont you live in fl still how that work,0
86737,the fbi has made it so that cannot buy cell phone nor his calling cell to now calls after pm and weekend now but he can use his office phone he like to say he is someone else and hate me for call to fbi worked and back and know safe amp llook,0
74998,this is not about democrats or republicans this woman has absolutely nothing to gain by coming forward but much to lose why the maga people seem to not mind sweeping so much under the rug is beyond me,0
80097,why are you so fucking good,1
62213,it really weird to see him on the ice on another team slap in the face,0
85132,what the hell has his location at the time of the shooting got to do with anything people do not have to be shot to fight for gun control usually they can not after the event because they are usually dead,0
74152,thank god conservatives are not as dismissive never hear to them resorting to calling people snowflakes or using terms like sjw to discredit people,0
14317,need to fund lot things at public schools music and art class too but conservatives always want to pay less taxes and every time they get the chance the cut funding for such things,0
91045,apparently bald men hate women and think they should not speak and we are all crazy conservatives none of which are true about me except the bald part but like when people argue with anger it entertaining,0
25978,will get on my knees and thank god that people love america,0
28835,thank you she is my world,0
77255,huge fuck up on my part,1
44031,illegal immigrants human beings trump supporters maga gullibles ms killers fear mongering human beings in the womb not your baby not your business antifa same as rw nut jobs law abiding nra members could be terrorists bill clinton your crush kavanugh predator,1
32874,feel like he is weird eitherway cuz the league was supposed to start yesterday and they havent say shit,0
94418,in country where people openly abuse ram krishna tearing geeta is no bravery real bravery would have been if she had done this with books belonging to other religions but then she is as big coward as you are,1
91613,almost gets the pick darn flag,0
10742,please don tell me your going left use to be unbiased on most part but the hate one definitely is coming from side that denounced the alt right as should be but says nothing about antifa and their hatred it demonizes trump which again is not unbiased reporting,0
44195,it now makes sense how gun control is barely an issue vs immigration,1
97132,or gun control or both,0
89602,the title of the book pretty much sums up any conversation with avram he is either shill for the criminal or really is mentally incapable of understanding facts that contradict his brainwashing,1
21450,modern day norman rockwell,0
55456,add who is behind antifa and who organized and paid protestors at kavanaugh hearing,0
89914,can we just fast forward to the part where he is defensive about toad,0
21918,moore the united states of america is republic where did you go to school,0
26495,but but but but like her music sucks,1
40193,david birnbaum the invisible man except at election time exactly what is worst about the liberals arrogance amp complacency did mention arrogance amp contempt for the electors,1
15840,why do conservatives always cow tow to liberal narratives when are conservatives going to begin standing up boastfully and put the liberals down get over this we re better than that nonsense if we do not we may never see conservative strength again speak up gop,0
54158,nice cartoon,0
54316,carrey is pig,1
96815,it like reading leaflet from antifa or blm utter garbage,1
40539,the washington post slander on hurricanes and climate change,0
31547,log doesnt give shit bet he eats nachos in the middle of the night in his underwear,1
26366,black and what you are telling me is that can be in my own dwelling and you can just walk in and kill me no that not it let run smear campaign even though the victim this rage feel has to be settled down with love but will be at the next rally promise,0
89659,cowards in masks antifa are the true fascists,1
68893,hey dipstick why don you sign kaepernick you love him so much,0
63003,she is an hypocrite and back stabber like her boss she applaud this clip neighbors help each other when they need help,1
86698,yeah poor conservatives for having eyes that see and ears that hear if you re loving your brain bath then continue on pretty soon pedophlia will be your next great virtue to champion as you see kind loving pedo dawn your tv set to make you march in line and resist,1
21634,the double life of veronique,0
17153,thank you random internet person next time want shit from you ll squeeze your head,1
56481,the liberals won investigate because they know there nothing there they rather have someone else do it so when nothing is found the liberals can blame them,1
39156,let not kid ourselves you are prostitute for the,1
71861,rip the promotion you are trying to access has ended shows up,0
47224,police reform yes we should try that gun control we ve tried that over and over again it doesn work but maybe it like socialism or communism we just haven done it right yet sarcasm,1
28563,and it should not matter if they are democrats or conservatives they all do their jobs they do not care what person dem con they have to rescue and help you should not divide the people you should bring them together in such times,0
10810,keep asking what is the cause of deaths starvation or from the hurricane itself,0
62891,empty your mind and god shall speak to you through you if you are wise increase in abundance but surely fool who has not seen the most powerful who has ascended or descended how times are rare but his messages are absolute,1
86757,yes they are stupid everyone knows that he is bachelor,1
67026,it was thirty years ago supposedly if you keep something secret that long it usually didn happen and he gone through several other confirmations in the past and it never came up this is just how liberals play politics nowadays,0
32560,why did not tell us this about the cincinatti murder at fifth third bank he said the firearm was apparently legally purchased is it harder to clamor for more failed gun control,0
48387,she is gorgeous little mini you,0
99208,more fear tactics to make people attack her it bullshit,1
76859,guess it means it time to show that the uk can be united enough of divisions and circular arguments,0
10964,you are just too cute,0
48083,this is the most consistently stupid argument gun control advocates make,1
15589,give him shot chris han is nasty player and he is my bb,1
69999,goodell done with you and those adult brats in the nfl rather do yard work,0
46519,you are the epitome of class and intelligence,0
51555,of course you re anti american and you will not leave you ll stay here because as an antifa coward you can talk your nonsense with no fear of governmental reprisal you have not left yet and you never will,0
10813,well thanx for proving us right that stricter gun control does not address the problem as criminals do not care for gun control as it does not apply to them again taking the means to self defense away from the law abiding and ignoring the fact that criminals use illegal guns,0
25223,fuck xenoblade chronicles,1
65835,does that mean she had his permission to sit on panel denigrating the president of the country you are negotiating with,0
22428,fuck im wired,1
19089,you are in your fabulous say,0
53603,except antifa don fit any of the archetypes of fascism if your definition of fascism is wears mask and is violent then you should also include riot cops the military right wing demonstrators,0
71799,best remedy and,0
88584,the liberal tendency to deal with opponents by epithet rather than argument and worst of all the liberals have left themselves open to the cruel joke that says they love humanity but hate people richard cornuelle reclaiming the american dream,0
67311,he ll only get more popular,0
75610,criminal schmuck,0
12523,so you agree that wecht should be impeached yea you and your socialist antifa buddies decided to call mr dush office and abuse his staff and threaten others that cosponsored impeachment law enforcement had to get involved,0
82716,at an antifa riot and screaming at white people,1
24235,he is so full of bs,1
77153,notice how focused on him she is in all these pics none of the kissy pics you see from guys while their girl stares off at the camera or anything but him,0
85495,lebron amazing swallow clear beat deplorables can not believe scott adams,0
92478,well she is dumb as box of rocks so will give her pass,1
