,text,target
9350,@USER @USER “Blame your opponent of the things you are guilty of” - this pope is a satanist,1.0
9351,Maybe in 2020 (if Trump is still around) the Democratic challenger will invite all the women Trump has threatened or raped to the debates. #Fear #BobWoodward #TheResistance #MAGAts #MAGA URL,1.0
9355,@USER Come on Texas I know your not ready to hand over your guns to liberals!,1.0
9356,@USER How? You can’t just say “Wrong” with no evidence for why it is. You said you agree with Sargon I’m pretty much every subject but gun control and healthcare. That’s not what a centrist believes.,1.0
9359,@USER God dang! Didn't she break campaign finance laws? Why isn't she in jail?? Didn't she promise to move out of the US??? Why won't she just Go Away??!!,1.0
9362,"@USER @USER @USER @USER @USER @USER Nobody wants to take your guns, we just want gun control of what guns we will allow you to have"".""",1.0
9369,@USER yeap she is politically a lame duck already dead politically,1.0
9371,@USER Hatred of the man makes people like this fool say things like this. Not reality.,0.0
9373,@USER Good to see your hosting of the Emmys' bombed. Seems only Liberals like no humor. You won't be asked back. Career killer. You were Da rating tanking Bomb. Now go celebrate with your liberal pals.,1.0
9375,#Police? #Banter Training?  Oh my God! Fools and Tools.  #MAGA #MEGA #MBGA #MCGA #Conservatives #Patriots URL,1.0
9376,6 more white boys standing up for you every day Ms. .@USER  I think the poster adds speshul emphasis. Don’t you?  #MAGA #WWG1WGA URL,1.0
9382,@USER You are sexy as fuck babygirl🔥🔥🔥,1.0
9383,#RoseanneBarr never hid her #Racism inexcusable but we know #Liberals sunk her because of #MuslimBrotherhood comment #Priorities #BlackLivesMatter we must #Unite to end #Racism. #RoseanneBarr has been an open #Racist for decades. 100 inexcusable. #PCLiberals #WakeUP end #Racism URL,1.0
9385,@USER You are fake news,1.0
9387,@USER @USER He is losing his mind,1.0
9390,"@USER That guy has a legit case. Trump ain't fuck up the sexual orientation laws yet so dude needs to take them to court. And I say that as someone who describes themselves as I'm Not One of Those 'I'ma Sue!' People"".""",1.0
9393,@USER @USER @USER @USER @USER @USER @USER @USER Whereas you are almost a year late in trying to demonstrate you give a toss about women’s rights + needs under the law. You are a disgrace + an embarrassment to #Keele + the legal profession Alex. Prioritising the rights of sexual predators over their victims damages us &gt; URL,1.0
9395,"#Republicans morals are stronger than #Democrat #Liberals  Evidenced by trying to stop Liberals from aborting themselves out of existence  It's the right thing to do   Even though letting them kill off their young so Natural Selection would win would benefit us more  #MAGA #KAG""",0.0
9404,@USER Ummm you can't hear what she hears because you're not bat poop crazy like she is.,1.0
9407,@USER Liberal Dictionary: -Illegal Immigrants: Dreamers -Trump Supporters: Deplorable -MS-13 Killers: Human Beings -Human Beings in the Womb: Not Human Beings -Antifa: Protestors -Law Abiding NRA Members: Terrorists -Bill Clinton: Feminist -Brett Kavanaugh: Predator,1.0
9408,@USER He’s a cocky SOB who needs to be brought down to his knees,1.0
9424,@USER @USER Right... disgusting! I can’t tell if these acc is a man or woman but he/she is sick.,1.0
9425,This guy is a disgusting little perv. #MAGA URL,1.0
9431,@USER @USER She is a Republican. Do you actually expect any different. And as far as her calling the opposition money a bribe she should be used to that by now bribes that is,1.0
9434,@USER @USER She is dickmatized,1.0
9435,. @USER ALL I HAVE TO SAY IS I #TasteTheBARBIERAINBOW &amp;  facial expressions were everything I see you 👀 #ROMAN THIS VIDEO WAS #LEGENDARY YOU ARE A FUCKING #ICON #BarbieDreamsVIDEO URL,0.0
9438,@USER @USER @USER Yes but it doesnt help with the made up stories about him. He shouldn't of called football players SOB. but he is right about illegal immigration. We can't support the entire nation. Rules needs to change.,1.0
9439,@USER He is way more creepier and says way more stupid things URL,1.0
9441,@USER The really frightening thing is that plenty of Antifa are stupid enough to believe this is true. I'd put a bet on the first one to try it being a woman Antifa. They seem to be the most stupid and more willing to vitue signal their way into an early grave.,1.0
9445,@USER @USER @USER Character assassination and intimidation are two of the favorite weapons Liberals use against those who do not agree with them. Some(like Ms Waters) promote violence &amp; support Antifa ( who has actually stated they want to kill Trump and his supporters). Skeptical ?.lol @USER,1.0
9447,@USER Eirc Holder: a friken idiot,1.0
9448,The #Child-#Rape Assembly Line URL via @USER We cannot #trust a #Catholic #priest. We cannot trust a #Jewish #rabbi - Why do we let these #people have #secrets?  #GreatAwakening #MAGA @USER,1.0
9453,@USER come eat me 🤤😍🍽😖,0.0
9454,@USER @USER Because you advocate for  -gun control -mass immigration  -cultural Marxism   You’re a tool for Jewish Globalists,1.0
9455,@USER then you must condemn antifa and BLM who spew hate and fear toward the police,1.0
9460,@USER Just the fact that #StopKavanagh REPEATEDLY attempted to block the abortion for an undocumented immigrant (which she wanted) tells me   he is unfit to serve on the Supreme Court.   We don’t need a person who cherrypicks what laws will or will not be respected.  @USER,1.0
9463,"@USER @USER That isn't at all plausible. Tories and Labour have access to that building. More Tories have a problem with her than Labour and there are more Tories. It could have been a leftist"" but there are more Tory suspects. You are pretty abusive for someone arguing the left are abusive""",1.0
9464,@USER @USER if you speak Spanish? MS-13  Muslim? terrorist  black person? should've complied   hold a dissenting opinion? emotional  snowflake  Gun control? Nazi  Republican putting people in internment camps? PATRIOT  Think you leave your human rights at the boarder? PATRIOT  I'm tired,1.0
9465,@USER @USER steroids and pills mixed in with their alcohol that is a little bit of a BIG NIGHTMARE or bad dream right there... ANTI-SUICIDE LAWS and gun control LICENSE FOR EACH GUN PLEASE walks into a cop station  URL,1.0
9466,"@USER endorses felons"" ah yes and who are felons most likely to be???? this shit reminds of when bernie said Chicago was ""different"" to Vermont in regards to what gun control was needed.""",1.0
9467,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER This lady is a grade A idiot or a complete and total liar.  I have called her on most of her bullshit. Anyone with half a brain knows what she is spewing is crap.,1.0
9469,@USER BETO is for GUN control!!! In TEXAS that don’t hunt. He is a liberal just like Picante sauce from New Jersey😜   REMEMBER the ALAMO!  Keep Texas Red 🇺🇸,1.0
9470,@USER Ford is a liar &amp; a ultra left wing radical working with George Soros &amp; others such as Antifa &amp; the Dem party has known it all along.,1.0
9472,@USER He is a cancer though. Suspended for like 3 years and then is late to practice when he’s able to play again. Can you blame them for cutting him when they suck anyways?,1.0
9474,"@USER @USER @USER @USER @USER @USER Matthew - you are a Lefty genius.  Go live in Syria, Assad is a much nicer"" guy than Trump.  U will like it there. 🤣Lots of ""human rights"" no racism, no sexism.  Tell us how u get on. 🤣💩💩😆  @USER",1.0
9475,@USER Friggen crook.,1.0
9480,@USER Most Liberals know deep down that it's oppressive and misogynistic but that's better than being a racist Islamophobe which is what you are according to liberals if you dare speak out against it.  This is how low the standard for debate is on topics like this.,1.0
9483,@USER @USER He is such an A-Hole. Sad.,1.0
9492,@USER She is by far the most pretentious little try-hard housemate in there this year. So cringeworthy. #BBUK,1.0
9500,@USER Bitch better serve,1.0
9503,@USER I tried to remember? I don’t under your joke. I lobe conservatives like yourself because your so inept.,1.0
9505,12 hotel guests killed in Corpus Christi with 9mm Ruger P89. The NRA calls gun control research 'unethical'.,1.0
9512,@USER @USER @USER She is a walking talking lie..  that’s why.,1.0
9519,@USER Stop saying this shit you are not going to do it shrio you have to fight this depression you can't let it take you half of my life was me hiding my emotions everyone thought I was happy but deep down I wanted to end it all but I didn't let depression beat me I kept fighting.,0.0
9528,@USER She worked for @USER before he fired her for her comments on The View. She is inconsistent all over the damn place.,1.0
9530,"@USER @USER @USER @USER Obama claims robust economy belongs to him and Pelosi blames bad economy"" on Trump. These dem dolts are schizo.""",1.0
9536,@USER @USER @USER still thinks she matters.🙄😆😂,1.0
9538,@USER @USER @USER @USER @USER You are a fascist pig. Now go report my to your shitty Twitter so I will be removed.,1.0
9542,@USER So what ur saying is that it is in fact chicken shit and you are eating chicken shit URL,0.0
9543,@USER I blame @USER for inciting violence and she should be held accountable! She is a despicable disgrace.,1.0
9546,@USER Liberals with their lies again.,1.0
9547,"@USER Police state tyrant liberals LOVE the word dangerous"" when gaslighting their sheep.""",1.0
9549,@USER @USER @USER @USER Obama will be remembered as the man that destroy libya. Imagine if mi6 or cia give blm or antifa guns and wages war vs trump. Then they control the msm and say trump use chemical weapon to legalize their coup. The blood is on obama hand.,1.0
9551,@USER I think he WAS black. But thank God the police here behaved professionally. She is SCARY!,1.0
9553,@USER @USER lmao @ the WORLD league viewership compared to league of legends or overwatch or cs:go. Main issues are that the format is shit and the game is on console. So you need to fix one of them. Console could be turned into an advantage uf u capture the attention of Joe Shmo,0.0
9557,@USER @USER Lol 🤣🤣🤣 every gf and ein track. Whole ass album pahh,1.0
9559,@USER @USER @USER @USER Somehow I doubt that statistic you just made up in your head. URL,1.0
9560,@USER @USER @USER Fuck you...  If she dare then why didn't she choose any other granth ..haha .. m sure she is looking for some publicity.. Bible or kuran . Whatever her intention was but she done a drama . May be she want to start any business that requires public intention.,1.0
9565,@USER @USER He’s made a gun control shift as well. Check his talking points from last cycle.,1.0
9568,@USER Guess the robber didn't know about all of NYC's gun control laws,1.0
9571,@USER Morals?  You mean like aborting an infant? Falsely accusing people?  Antifa violence?  Censoring free speech on campuses?  Looting?  Lying as you fill the Deep State?  Those morals?,0.0
9577,@USER He is dead so um irrelevant &amp; he was murdered.,1.0
9579,@USER Fascist always control the media.,1.0
9583,@USER He is about as useless as a tit on a hog just saying 😎,0.0
9585,@USER Still better than Spanish it's so fucking boring and the teacher grades us based on how sexually active we are 😒,1.0
9587,@USER @USER you don't put this much thought into antifa goons ripping downtown seattle apart every holiday,1.0
9588,@USER There are more good people than criminals.  If the good people are armed the criminals won’t stand a chance.  In the USA the cities with the highest violent crime rates are those with the strictest gun control.  The Swiss are all armed and trained - violent crime is rare.,1.0
9591,@USER But really....well Hold on. Let me go comment on some girls photo with her boobs hangin out. 🙃,0.0
9592,#tcot #MAGA Complacency kills. Vote in November URL,1.0
9595,@USER The judge and some other guy need to come out and say they are lovers and have been since high school. That would really fuck with liberals. 😎,1.0
9596,@USER @USER  Trump does not understand his job? Trump will go down as the most successful and Obama and his entire admin as most corrupt,1.0
9600,@USER @USER Sareena was wrong to behave like this. That is not racist just truth. I do not want my children watching this behavior.,1.0
9601,@USER @USER @USER Except when it comes to tyrone Woodley. Lol you ate your words eh dan. 45 mins about how great till was and why Woodley wasn't that great. What happened bud? Some fucking expert. 74-1. Stfu dan hardy.,1.0
9603,@USER Who would buy a book written by such a total classless Porn star! I’ll tell you who Democrats and liberals,1.0
9605,@USER A hypocritical stance.,1.0
9607,@USER @USER @USER @USER I’m not sad. I’m fucking angry...    angry that the GOP is embracing fascism. My grandfather was Antifa from 1942-1945. I’m following in his footsteps.  His friends didn’t die in vain for nothing. URL,1.0
9608,@USER About 20 of them Motherfuckers ‼️,1.0
9614,@USER @USER @USER OMG what fuckin' kind of this beauty TT,0.0
9616,@USER @USER Another sheep led to the slaughter the left are eating there own!,0.0
9620,@USER I think we should be going after Sen Feinstein if she really cared she would not have sat on this issue and made it political.  She is using you like all democratic power seekers be careful who you sell your soul too,1.0
9625,@USER You are the worst,1.0
9628,@USER @USER @USER  This is because Japan have a PM with COMMON SENSE &amp; FORESIGHT. They do not pander to Muslims like MAY does. TORY POLITICAL SUICIDE - G.E. 2020 😄 URL @USER ex TORY,1.0
9631,No. I respect him for sticking up for his wife but let's not forget that he's running around screaming MAGA &amp; said slavery sounds like an option to him. URL,1.0
9634,@USER Patrick ass??,1.0
9635,@USER IK never did. He is liar.,1.0
9636,@USER @USER @USER Hi would  you come to ENGLAND and have time of your life you want be disappointed I will give you a orgasim like nothing you have gotten probably in your past life I will make you piss yourself many times as you like so if you are interested call or inbox me 07405077156 WhatsApp,0.0
9638,@USER @USER @USER @USER @USER CANNOT CONTAIN HIMSELF That is why HE IS UNWELCOME AT A SCHOOL without an escort (and a hall pass).  He is WELL BEHIND HIS OPPONENT in his re-election campaign. @USER can't work well or play well with others.  IT'S TIME FOR A CHANGE!  @USER  DISTRICT D,1.0
9639,@USER @USER 'Unintentionally' u fukin pedo.,0.0
9640,@USER @USER It's clear that Trump is President and hillary still can't accept that. Too bad 'ause he's there for 6 more years. #MAGA,0.0
9641,@USER Doing soooo much better than the big Zero and his losers,1.0
9642,@USER @USER In the criminal world of the democrats &amp; liberals this is exactly how it works!!,1.0
9643,@USER @USER @USER @USER @USER hey #sickholder were you the dirty filthy greasy cheesy negarrrr who was in contempt of Congress? Don't open your mouth it's extremely stink.,1.0
9650,@USER @USER @USER reckon he is upset about Wacky Wednesdays because the boys told him it was absolutely going to be a Mad Monday this time?,1.0
9652,@USER @USER Omg no. You have no idea wtf you are saying. It’s like a pink sheet stock that keeps reverse splitting. Will eventually be worthless to everyone. But hey may keep dreaming. We all need dreams.,1.0
9655,@USER Please tell me this will be streamed somehow. You are going to absolutely wipe the floor with Totally An Actual Human Ted Cruz.,1.0
9657,@USER Get away from these lying toxic people!,1.0
9660,@USER @USER True but the constant talk from the left about common sense gun control every time and yet not one valid proposal,0.0
9661,@USER Biggest corrupt lying piece of  s***💩 there ever was!,1.0
9664,@USER What the fuck is wrong with you?,1.0
9666,@USER HEY BEE ITCH YOU WILL BE INDICTED AND WILL GO TO GITMO,1.0
9668,@USER @USER @USER She is a terrible person.,1.0
9670,@USER Because Gutierrez is corrupt and so are the unions there.,1.0
9672,"@USER @USER #MAGA ... oh ... And FvKK YOU!  Judge Kavanaugh's no more ambitious"" than some old MuttaFuttah like you who's been in GD Senate for the past millenium.""",1.0
9675,@USER @USER Yep. They had to produce this article to shut up the liberals.,1.0
9681,"@USER Don't forget the deletion of all of her social media (no doubt Anti-Trump pro Antifa). Why is no-one asking why she cannot fix a year or day? Are they genuinely THAT gullible? She had one"" beer and ""somehow"" ended up in a bedroom? Implausible.""",1.0
9682,@USER @USER Everything is a crisis for these conservatives. The only real crisis I’ve noticed is the complete destruction of the Conservative Party.,1.0
9687,@USER @USER No they aren’t! They have all said she could speak in or out of the public &amp; she should be heard! Stop spreading lies! Of course u liberals think u should just ruin his life with no evidence,1.0
9692,"@USER @USER @USER @USER @USER @USER @USER This women is a vile example of the far left lunacy. She is using the Alinsky, Rules for Radicals Handbook."" No matter what u have to do, (lie,steal,use violence etc. )u must destroy the conservatives. They lack character &amp; have no moral code.""",1.0
9693,@USER @USER @USER @USER You are two nutcases. Obviously. URL,1.0
9694,@USER //xD Well the suffering she goes through and all the terrible shit she sees ends up making her pretty insane (I think you already seen that from certain things I posted XD) but hey at least she's only insane to bad guys!,1.0
9700,@USER @USER @USER They should consider gang squad units. They should consider controlling the dope epidemic. They should consider a lot of things. But the loosing left would disagree and just scream gun control,1.0
9705,@USER @USER @USER That does not change the fact that Muslim Linda Sarsour deliberately sows hate and division. She is a fraud who pretends to support women's rights. Does she protest Islam's discrimination of women. NO.,1.0
9711,@USER Fake news. .,1.0
9714,@USER i fully cant remember hes just always gettimg himself into shit like he never stops causing government based chaos i wish he would calm down,1.0
9717,@USER Are you saying they’ll become another victim of the Clinton’s?,1.0
9718,@USER Fake News,0.0
9719,@USER Because she's an idiot!  #MAGA,0.0
9723,#KavanaughConfirmationHearings Crazy Dick Durbin using the confirmation hearings to try and push gun control. He is using this hearing to make speeches and push an agenda. The whole thing has been a circus of Democrats pushing an agenda while vowing to vote no on confirmation.,1.0
9731,@USER Typical sore loser he IS as always! Piece of shit!,1.0
9735,@USER @USER Are you freaking serious.  3900 lives lost. Trillion dollars in recover and rebuild. Continued threats and fear.   You are a disgrace to journalism.  You moron!,1.0
9743,"Dear Liberal #FakeNewsMedia This gesture you call a white power"" gesture is actually what we NORMAL people call the ""OK"" gesture.  I realize this is not as fun as your make believe ""white power"" name but yeah. That's what it means.  OK ? OK! #WalkAway #MAGA URL",1.0
9746,@USER 👌🏻 I’ve never seen anyone talk like that on Twitter before and I’ve seen some really messed up shit,1.0
9747,@USER you are absolutely right i am a Fool,1.0
9749,@USER Clearly it does bc the cheerleader is smaller than the other girl and she whooped that ass after being slammed to the ground and everything,0.0
9750,@ everyone who said jihoons new hair cut is ugly: you are wrong,1.0
9751,@USER @USER RBG next! Can’t wait! The hateful intolerant racists on the left will not win! RBG NEXT!!!! MAGA,1.0
9752,@USER Coming from one of the most corrupt AG’s!,0.0
9757,@USER His back hole will look like the holland tunnel we he gets to the male prison,1.0
9758,@USER Stay well clear. She is unhinged.,1.0
9761,@USER Horrible.,1.0
9764,@USER @USER @USER Yeah @USER probably views groups like Antifa and EFF as moderates. People who are against farm murders are labeled just as extreme as people singing songs about actually killing those farmers. Crazy times we live in. @USER,0.0
9766,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I’m not sure where I’m a fan of yet but i know I definitely suck hahaha,0.0
9768,@USER I have to be a smart ass some way 🤷🏻‍♂️😂,1.0
9770,@USER Just another reason she is vile,1.0
9771,@USER Imagine being stupid 😤,1.0
9772,@USER @USER Literally.  You are literally a crazy person.,1.0
9773,@USER Do they drug test in tennis? Shes on some serious hormones or testosterone,0.0
9776,@USER A bunch of overpaid liberals whining about how horrible everything is. They should get together with NFL players and try getting a real job. Zero interest in them giving their friends pointless awards.,1.0
9777,@USER Crazy thing is people naming Big and PAC as greats but forgetting the true underground rap legends like L. I still play his shit,1.0
9778,"@USER I'm pretty sure most of your #MAGA supporters do not have any new found wealth"". I assume you're referring to your fellow billionaires that you gave a huge tax break to.""",1.0
9779,@USER This shit is staged. Dude didn’t even hit him URL,1.0
9781,@USER @USER Rescue conservatives from its own demons? Who are the two or three most notorious serial abusers of women in the last 30 years? Hint: they were not GOP. Did they ever face consequences?,1.0
9782,"@USER @USER @USER @USER @USER Now I know you're having a laugh. Do you really believe that the media aren't picking on him? As for getting his shit together"", what ""shit"" would that be?""",1.0
9783,@USER Boy Hollywood sure does like to look like fools all the time.  Wait until they find out it's a big hoax manufactured by liberals.  Think they will apologize to Kavanaugh?  No way.,0.0
9786,@USER Please show me your post where you said the same thing about conservatives targeted by Antifa and other leftist friends of yours 🙄 #Hypocrite,1.0
9789,@USER @USER @USER @USER @USER Haha 😂 Trump is still winning. It’s fun to watch the liberals literally go insane. URL,1.0
9793,@USER She is a piece of garbage! I can't believe the hatred those bitches on the View have for Trump! And ABC let's them spew this garbage on a daily basis. Disgusting! Boycott the View! Boycott ABC too! I have &amp; damn proud of it!,1.0
9794,@USER Do it shithouse,0.0
9797,@USER After listening to your well thought out arguments on gun control I would like to respond to your key points with my counter argument.  I DON'T LIKE YOUR GASSES.,1.0
9801,@USER you live in the big dick part cause your gay,1.0
9802,@USER He is the worst person.,1.0
9804,@USER @USER @USER No liberals just state they believe her because she is a woman and democrat.  They state they do not believe Kavanaugh because he is a man and should “shut up”.  They probably believe OJ.,1.0
9805,@USER #Trump gifted the 1% with #GOPTaxScam the biggest wealth grab in modern history URL yet #trump supporter #dopes prefer to vote against their best interests so perhaps you cannot fix stupid!  #MAGA🇺🇸,1.0
9808,@USER He spelled Big Dick wrong.,1.0
9811,@USER @USER @USER @USER @USER @USER I had no idea all republicans were nazi racists till Trump got elected. Imagine my surprise. i'm native american so I took it hard finding out I was a racist. Was despondent went around punching out Antifa to work through my depression.,1.0
9813,@USER CNN = Fake News,1.0
9818,@USER She is a fake a fraud and a democrat activist plant. She is a tool to try to derail the process and then to later drum up votes for democrats claiming conservatives don't care about victims. If Democrats cared if they wouldn't cheapen real victims with fakes.,1.0
9822,@USER poor @USER she is a rager and a shamer. sad....,1.0
9827,@USER can we start shooting the blue thugs? then going through their shit and saying thats why they died? cuz this is fucking infuriating. WTF does it matter there is pot in his home. WHAT is in HER home?! SHE is the guilty one not HIM.,1.0
9828,@USER @USER I have Dick Durbin that's not gonna happen blame Shitcago that's what i do..,0.0
9830,@USER @USER IB you ass. Watch how you speak on my name😂😂,1.0
9832,@USER Lmao I have it too. Shitty quality but I don’t mind it either. The lowlands one sounds better 👍🏻,0.0
9835,@USER #IWillNotSubmit to Accuser Leftist Liberals DemonRats Plantations Mind Control Agenda! Globalist puppet! #MeToo Movement Hollyweird #SnowFlakes #Pedowood was SCUM! URL,1.0
9837,@USER She is a lost Soul who has to follow the Party Line. I also believe she has sold her Soul for the Lousy 30Pieces of Silver from the guidance of her Horrible Mother.,1.0
9838,URL WHY isn't Peter Strzok and Lisa Page in jail? They are traitors to the United States and it's people! The US does not have a two-tiered system for lawbreakers. #LockThemAllUp  #DeepState  #DrainTheSwamp  #MAGA #WalkAway  #impeachjeffsessions  #DOJ ???,1.0
9842,@USER @USER your disrespect for those that make real sacrifices to defend our freedom is appalling.  @USER is a punk.,1.0
9847,@USER We conservatives love him no matter how stupid it makes us /him look! YEE HAW! URL,1.0
9848,@USER Cause you sweet lil nigga,1.0
9850,@USER Disgusting,0.0
9853,@USER I think you say and write more intelligent commentary than most of the hosts at MSNBC. Fake liberals with big corporate blind spots.,1.0
9858,All Trump's and Pense 2020 merch is being made is China and not the USA.    ...maga ??   #VoteThemOut2018  #TrumpsArmy URL,1.0
9866,@USER And then same liberals were accusing falsely in Kathua case while hiding in shithole right now.,1.0
9869,@USER A whore's book being published! All the looney liberals run out and buy it,1.0
9872,@USER @USER @USER There has to be a way where conservatives who look the other way and approve oF sexual assault and victim shame to endorse their political agenda and hatred are held accountable. Why don’t you sign your name so you can be held accountable for your lies,1.0
9873,@USER he probably gets paid to say that...with $$ and assurances that he won't be called an islamophobe---pfffft it's a fake word--justin is an IDIOT and he is destroying canada one refugee at a time,1.0
9875,@USER @USER I'm convinced that there's a hell of a lot more liberals of the type that a conservative could have a real conversation with and vice versa than either would admit.   The whack job commies scare the shit out of everybody. It's about time we started talking.,1.0
9877,@USER Obviously its ANTIFA who is threatening her to force her to continue the charade,1.0
9879,@USER @USER Oh @USER The Dem candidates do have clearly stated policy proposals. One involves rational gun control. When elected they won’t vacillate like Trump. You and @USER are done deceiving America.,1.0
9886,@USER Doug Ford should in no way think that he has carte blanche to make whatever changes benefit him personally and satisfy his need for vengeance against the people of Toronto.  Shame.   What he is doing is not democracy.,1.0
9888,#Kavanaugh on gun control again raises his residence in the dangerous DC area. His exposure to gun violence in Bethesda is like calling yourself gangsta because you live in Beverly Hills.,1.0
9890,@USER Turn them loose and see what happens to her city. People like her is what gives the Democrats a bad name. She is risking the entire population of Atlanta. Wonder how the citizens like it. We’ll see at the ballot box,1.0
9893,@USER Liberals also probably need more- culturally aware trolls!,1.0
9895,@USER @USER Good god woman. Shut up. If you liberals really believed this @USER would have spoke out against this the day she received the letter.,1.0
9896,@USER you are a sorry excuse of a rep - I hope that your district votes accordingly-you need to go!  Your nose is so brown it will never be clean! URL,1.0
9903,@USER @USER Why are they there??? It seemed like they are brainwashed,1.0
9908,@USER He should not have a job after this. But I guess he is the “lap” dog of some bigwig in broadcasting.,1.0
9909,@USER It's scary stuff to see how dedicated you are to preventing people's access to resources during a crisis.,1.0
9910,@USER The truth for the gun control/anti-2A URL,1.0
9911,@USER @USER @USER Yes he is and the democrats hate it,1.0
9912,@USER they're hot bro,0.0
9914,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I just blocked 3 asses.,0.0
9916,@USER Just look at the ass and keep it moving 🤦🏽‍♀️,1.0
9917,@USER @USER bt1100 ass malfunction,0.0
9923,@USER The first person got it by having sex with animals..,0.0
9926,@USER @USER You are making crap up- no Dem I know wants to abolish ICE. We don’t believe rich people should be the ones getting tax breaks. Bankrupt Medicare? Total nonsense. You lie as much as Trump,1.0
9928,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER DNA testing? I thought that was the obvious answer. I wouldn’t even want to consider what the snowflakes would say if Border Protection detained or released  a child with a pedophile or child trafficker! ... but I take it Ed doesn’t care?,1.0
9931,I just threw up in my mouth. #LockHerUp #MAGA URL,0.0
9932,@USER Bono is an idiot!,1.0
9933,@USER bITCHC IM UWUING,0.0
9934,@USER @USER @USER The fact that you equate smoking reefer with sexual assault tells me everything I need to know about you. You MAGA-bot-types are completely at sea when it comes to basic human decency. Like your president.,1.0
9935,@USER GUN CONTROL WILL NOT STOP GUN VIOLENCE  !!!,1.0
9936,@USER Those liberals are kinky people,1.0
9937,@USER @USER is mentally disturbed,1.0
9942,@USER @USER @USER @USER Gun control is never sensible.,1.0
9944,#WhatILearnedToday  Liberals are the scum of the earth   Absolute treason.,1.0
9949,"@USER Top 5 excuses"" liberals use when they are losing and desperate. #1 RACISM #2 Sexism #3 Russia #4 Guns #5 the Rich VOTE DEMOCRATS OUT! America doesn't need LOSER leaders. and WHINERS!""",1.0
9951,@USER @USER Liberals  wouldn’t know the first thing about “doing the right thing” 🤣🤣🤣🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼,0.0
9952,@USER @USER @USER The deception and dirty tricks happened when @USER refused protocol and stole a SCOTUS seat from Obama.  Conservatives love to fight dirty but then cry foul when others call them on it or play hardball right back at them.  Bunch of pussies.  #MerrickGarland  #Resist,1.0
9954,@USER @USER @USER You make no sense. “Antifa” is a cut-down word for ANTI-fascist. NAZIs are Hitler fascists by definition. Many so-called right-wingers tend to fascist views. Trump does. Just listen to him. The so-called left is far from fascist.,1.0
9958,@USER @USER You are devaluing everyone's opinion on the Independent article whom agrees with me by saying they are disgruntled students or bots. Just because they don't put Dr. In their Twitter name it doesn't mean they haven't done 'deeply important research' as you fondly put it.,1.0
9959,@USER It’s Good for our Gun Business. More Guns sell when these people bring up Gun Control. Keep up the Great Work. Guns for All.,1.0
9962,So since Dems want stand on a soapbox over Kavanaugh exactly when  will you be addressing the sexual slush fund covering your backsides #MAGA,1.0
9963,@USER An ugly old man trying to make himself relevant again with more lies  Remember him saying he had a deathbed confession from CIA director casey? Never happened according to the bodyguards in that room shouldn't that be enough to question this morons credibility,1.0
9966,@USER Bitter Obama?  How about Seriously Worried Obama.  He is the head of all this corruption at FBI and DOJ.,1.0
9968,@USER I know they be fired up thinking u got a hammer n your pants from how u walk n find out u got a coochie lol,1.0
9979,"@USER You &amp; your husband are double-talking hypocrites. We can see right through your gun control"" facade. What you really want is for us to give up our guns while you &amp; your husband get to keep your guns.""",1.0
9981,@USER I hope that ENTIRE police department gets shut the f*ck down!Obviously you all feel like you're above the law.Obviously you are incapable of holding your OWN accountable for breaking the law.Obviously you undermine everything a police officer&amp;dept are SUPPOSED to be/do. Shameful!,1.0
9982,@USER I’m alright with this. If someone is dumb enough to try this then they deserve what ever they get. I can’t wait to hear about the first AntiFa idiot to get blown away after they tried to steal a gun from someone in a stand your ground state 😂,1.0
9984,"@USER Anne Coulter. Oh, and Jack Abramoff. You kids were stupid enough to be courted by Conservatives"" when they showed up on U.S. campuses, back in '80.   So, there's two...""",1.0
9985,"@USER @USER @USER Conservatives are whining"". There, I fixed the typo for you.""",0.0
9999,@USER Hope you blisters,1.0
10001,@USER @USER @USER @USER @USER Any argument with liberals is same as forcing water through the steel. Their brains are contaminated and the process of healing seems impossible for them. Don't waste you precious time and words on them. These are not reasonable people. URL,1.0
10003,@USER I believe you are the Peace of shit and you do not deserve a star!  #MAGA!!  GOD BLESS THE USA 🇺🇸 AND GOD BLESS PRESIDENT TRUMP!!!,1.0
10006,Should of known she wouldnt show up! Only accuse is in the dems playbook! When will people start understanding that the radical have taken over the party!  #ConfirmKavanaugh #MAGA #WednesdayWisdom #FortTrump #1linewed,1.0
10010,@USER @USER @USER She’s confused after all she is only a poor struggling socialist,1.0
10011,@USER Can someone tell this dumb we are a republic,0.0
10012,@USER 🖤 Dyrus you are a fucking worthless braindead scumfuck bastard pile of trash mental dickface that should be gunned down in the street like the degenerate you are🖤,1.0
